prodboomcd,policy_year,value
OR_2,37,2.88639551
OR_2,38,2.88639551
OR_2,39,2.88639551
OR_2,40,2.88639551
OR_2,41,2.88639551
OR_3,0,0.0
OR_3,1,0.0
OR_3,2,0.0
OR_3,3,0.0
OR_3,4,0.0
OR_3,5,0.0
OR_3,6,0.0
OR_3,7,0.0
OR_3,8,0.0
OR_3,9,0.0
OR_3,10,0.0
OR_3,11,0.0
OR_3,12,0.0
OR_3,13,0.0
OR_3,14,0.0
OR_3,15,0.0
OR_3,16,0.0
OR_3,17,0.0
OR_3,18,0.0
OR_3,19,0.0
OR_3,20,0.0
OR_3,21,0.0
OR_3,22,0.0
OR_3,23,0.0
OR_3,24,0.0
OR_3,25,0.0
OR_3,26,0.0
OR_3,27,0.0
OR_3,28,0.0
OR_3,29,0.0
OR_3,30,0.0
OR_3,31,0.0
OR_3,32,0.0
OR_3,33,0.0
OR_3,34,0.0
OR_3,35,0.0
OR_3,36,0.0
OR_3,37,0.0
OR_3,38,0.0
OR_3,39,0.0
OR_3,40,0.0
OR_3,41,0.0
OR_4,0,0.0
OR_4,1,0.0
OR_4,2,0.0
OR_4,3,0.0
OR_4,4,0.0
OR_4,5,0.0
OR_4,6,0.0
OR_4,7,0.0
OR_4,8,0.0
OR_4,9,0.0
OR_4,10,0.0
OR_4,11,0.0
OR_4,12,0.0
OR_4,13,0.0
OR_4,14,0.0
OR_4,15,0.0
OR_4,16,0.0
OR_4,17,0.0
OR_4,18,0.0
OR_4,19,0.0
OR_4,20,0.0
OR_4,21,0.0
OR_4,22,0.0
OR_4,23,0.0
OR_4,24,0.0
OR_4,25,0.0
OR_4,26,0.0
OR_4,27,0.0
OR_4,28,0.0
OR_4,29,0.0
OR_4,30,0.0
OR_4,31,0.0
OR_4,32,0.0
OR_4,33,0.0
OR_4,34,0.0
OR_4,35,0.0
OR_4,36,0.0
OR_4,37,0.0
OR_4,38,0.0
OR_4,39,0.0
OR_4,40,0.0
OR_4,41,0.0
OR_5,0,0.040719222
OR_5,1,0.38263101
OR_5,2,0.346803037
OR_5,3,0.38554458
OR_5,4,0.428613961
OR_5,5,0.476494645
OR_5,6,0.529724104
OR_5,7,0.588899853
OR_5,8,0.654686155
OR_5,9,0.727821478
OR_5,10,0.809126785
OR_5,11,0.89951475
OR_5,12,1.0
OR_5,13,1.111710508
OR_5,14,1.235900255
OR_5,15,1.3739633
OR_5,16,1.527449439
OR_5,17,1.698081593
OR_5,18,1.887775151
OR_5,19,2.098659472
OR_5,20,2.333101789
OR_5,21,2.88639551
OR_5,22,2.88639551
OR_5,23,2.88639551
OR_5,24,2.88639551
OR_5,25,2.88639551
OR_5,26,2.88639551
OR_5,27,2.88639551
OR_5,28,2.88639551
OR_5,29,2.88639551
OR_5,30,2.88639551
OR_5,31,2.88639551
OR_5,32,2.88639551
OR_5,33,2.88639551
OR_5,34,2.88639551
OR_5,35,2.88639551
OR_5,36,2.88639551
OR_5,37,2.88639551
OR_5,38,2.88639551
OR_5,39,2.88639551
OR_5,40,2.88639551
OR_5,41,2.88639551
OR_6,0,1.0
OR_6,1,1.0
OR_6,2,0.715275691
OR_6,3,0.566843645
OR_6,4,0.44921381
OR_6,5,0.355994195
OR_6,6,0.282119258
OR_6,7,0.223574645
OR_6,8,0.136180512
OR_6,9,0.136147407
OR_6,10,0.136114309
OR_6,11,0.13608122
OR_6,12,0.136048138
OR_6,13,0.136015065
OR_6,14,0.135981999
OR_6,15,0.135948942
OR_6,16,0.135915893
OR_6,17,0.135882851
OR_6,18,0.135849818
OR_6,19,0.135816793
OR_6,20,0.135783776
OR_6,21,0.135750767
OR_6,22,0.135717766
OR_6,23,0.135684772
OR_6,24,0.135651787
OR_6,25,0.13561881
OR_6,26,0.135585841
OR_6,27,0.13555288
OR_6,28,0.135519927
OR_6,29,0.135486982
OR_6,30,0.262620667
OR_6,31,0.262620667
OR_6,32,0.262620667
OR_6,33,0.262620667
OR_6,34,0.262620667
OR_6,35,0.262620667
OR_6,36,0.262620667
OR_6,37,0.262620667
OR_6,38,0.262620667
OR_6,39,0.262620667
OR_6,40,0.262620667
OR_6,41,0.262620667
OR_7,0,0.0050409
OR_7,1,0.021942978
OR_7,2,0.044695449
OR_7,3,0.038247452
OR_7,4,0.032729676
OR_7,5,0.028007923
OR_7,6,0.023967355
OR_7,7,0.026637486
OR_7,8,0.028059808
OR_7,9,0.029558076
OR_7,10,0.031136345
OR_7,11,0.032798887
OR_7,12,0.0345502
OR_7,13,0.036395026
OR_7,14,0.038338358
OR_7,15,0.040385455
OR_7,16,0.042541857
OR_7,17,0.044813402
OR_7,18,0.047206237
OR_7,19,0.049726839
OR_7,20,0.052382029
OR_7,21,0.055178995
OR_7,22,0.058125306
OR_7,23,0.061228937
OR_7,24,0.064498289
OR_7,25,0.067942208
OR_7,26,0.071570018
OR_7,27,0.075391537
OR_7,28,0.079417107
OR_7,29,0.083657625
OR_7,30,0.088124568
OR_7,31,0.092830025
OR_7,32,0.097786733
OR_7,33,0.103008107
OR_7,34,0.108508279
OR_7,35,0.114302135
OR_7,36,0.120405357
OR_7,37,0.126834464
OR_7,38,0.133606857
OR_7,39,0.140740865
OR_7,40,0.148255797
OR_7,41,0.226762962
OR_8,0,0.040719222
OR_8,1,0.38263101
OR_8,2,0.346803037
OR_8,3,0.38554458
OR_8,4,0.428613961
OR_8,5,0.476494645
OR_8,6,0.529724104
OR_8,7,0.588899853
OR_8,8,0.654686155
OR_8,9,0.727821478
OR_8,10,0.809126785
OR_8,11,0.89951475
OR_8,12,1.0
OR_8,13,1.111710508
OR_8,14,1.235900255
OR_8,15,1.3739633
OR_8,16,1.527449439
OR_8,17,1.698081593
OR_8,18,1.887775151
OR_8,19,2.098659472
OR_8,20,2.333101789
OR_8,21,2.88639551
OR_8,22,2.88639551
OR_8,23,2.88639551
OR_8,24,2.88639551
OR_8,25,2.88639551
OR_8,26,2.88639551
OR_8,27,2.88639551
OR_8,28,2.88639551
OR_8,29,2.88639551
OR_8,30,2.88639551
OR_8,31,2.88639551
OR_8,32,2.88639551
OR_8,33,2.88639551
OR_8,34,2.88639551
OR_8,35,2.88639551
OR_8,36,2.88639551
OR_8,37,2.88639551
OR_8,38,2.88639551
OR_8,39,2.88639551
OR_8,40,2.88639551
OR_8,41,2.88639551
OVERIG_GELIJKBLIJVEND,0,0.040719222
OVERIG_GELIJKBLIJVEND,1,0.38263101
OVERIG_GELIJKBLIJVEND,2,0.346803037
OVERIG_GELIJKBLIJVEND,3,0.38554458
OVERIG_GELIJKBLIJVEND,4,0.428613961
OVERIG_GELIJKBLIJVEND,5,0.476494645
OVERIG_GELIJKBLIJVEND,6,0.529724104
OVERIG_GELIJKBLIJVEND,7,0.588899853
OVERIG_GELIJKBLIJVEND,8,0.654686155
OVERIG_GELIJKBLIJVEND,9,0.727821478
OVERIG_GELIJKBLIJVEND,10,0.809126785
OVERIG_GELIJKBLIJVEND,11,0.89951475
OVERIG_GELIJKBLIJVEND,12,1.0
OVERIG_GELIJKBLIJVEND,13,1.111710508
OVERIG_GELIJKBLIJVEND,14,1.235900255
OVERIG_GELIJKBLIJVEND,15,1.3739633
OVERIG_GELIJKBLIJVEND,16,1.527449439
OVERIG_GELIJKBLIJVEND,17,1.698081593
OVERIG_GELIJKBLIJVEND,18,1.887775151
OVERIG_GELIJKBLIJVEND,19,2.098659472
OVERIG_GELIJKBLIJVEND,20,2.333101789
OVERIG_GELIJKBLIJVEND,21,2.88639551
OVERIG_GELIJKBLIJVEND,22,2.88639551
OVERIG_GELIJKBLIJVEND,23,2.88639551
OVERIG_GELIJKBLIJVEND,24,2.88639551
OVERIG_GELIJKBLIJVEND,25,2.88639551
OVERIG_GELIJKBLIJVEND,26,2.88639551
OVERIG_GELIJKBLIJVEND,27,2.88639551
OVERIG_GELIJKBLIJVEND,28,2.88639551
OVERIG_GELIJKBLIJVEND,29,2.88639551
OVERIG_GELIJKBLIJVEND,30,2.88639551
OVERIG_GELIJKBLIJVEND,31,2.88639551
OVERIG_GELIJKBLIJVEND,32,2.88639551
OVERIG_GELIJKBLIJVEND,33,2.88639551
OVERIG_GELIJKBLIJVEND,34,2.88639551
OVERIG_GELIJKBLIJVEND,35,2.88639551
OVERIG_GELIJKBLIJVEND,36,2.88639551
OVERIG_GELIJKBLIJVEND,37,2.88639551
OVERIG_GELIJKBLIJVEND,38,2.88639551
OVERIG_GELIJKBLIJVEND,39,2.88639551
OVERIG_GELIJKBLIJVEND,40,2.88639551
OVERIG_GELIJKBLIJVEND,41,2.88639551
OVERIG_STIJGEND,0,0.040719222
OVERIG_STIJGEND,1,0.38263101
OVERIG_STIJGEND,2,0.346803037
OVERIG_STIJGEND,3,0.38554458
OVERIG_STIJGEND,4,0.428613961
OVERIG_STIJGEND,5,0.476494645
OVERIG_STIJGEND,6,0.529724104
OVERIG_STIJGEND,7,0.588899853
OVERIG_STIJGEND,8,0.654686155
OVERIG_STIJGEND,9,0.727821478
OVERIG_STIJGEND,10,0.809126785
OVERIG_STIJGEND,11,0.89951475
OVERIG_STIJGEND,12,1.0
OVERIG_STIJGEND,13,1.111710508
OVERIG_STIJGEND,14,1.235900255
OVERIG_STIJGEND,15,1.3739633
OVERIG_STIJGEND,16,1.527449439
OVERIG_STIJGEND,17,1.698081593
OVERIG_STIJGEND,18,1.887775151
OVERIG_STIJGEND,19,2.098659472
OVERIG_STIJGEND,20,2.333101789
OVERIG_STIJGEND,21,2.88639551
OVERIG_STIJGEND,22,2.88639551
OVERIG_STIJGEND,23,2.88639551
OVERIG_STIJGEND,24,2.88639551
OVERIG_STIJGEND,25,2.88639551
OVERIG_STIJGEND,26,2.88639551
OVERIG_STIJGEND,27,2.88639551
OVERIG_STIJGEND,28,2.88639551
OVERIG_STIJGEND,29,2.88639551
OVERIG_STIJGEND,30,2.88639551
OVERIG_STIJGEND,31,2.88639551
OVERIG_STIJGEND,32,2.88639551
OVERIG_STIJGEND,33,2.88639551
OVERIG_STIJGEND,34,2.88639551
OVERIG_STIJGEND,35,2.88639551
OVERIG_STIJGEND,36,2.88639551
OVERIG_STIJGEND,37,2.88639551
OVERIG_STIJGEND,38,2.88639551
OVERIG_STIJGEND,39,2.88639551
OVERIG_STIJGEND,40,2.88639551
OVERIG_STIJGEND,41,2.88639551
PENCOM,0,0.040719222
PENCOM,1,0.38263101
PENCOM,2,0.346803037
PENCOM,3,0.38554458
PENCOM,4,0.428613961
PENCOM,5,0.476494645
PENCOM,6,0.529724104
PENCOM,7,0.588899853
PENCOM,8,0.654686155
PENCOM,9,0.727821478
PENCOM,10,0.809126785
PENCOM,11,0.89951475
PENCOM,12,1.0
PENCOM,13,1.111710508
PENCOM,14,1.235900255
PENCOM,15,1.3739633
PENCOM,16,1.527449439
PENCOM,17,1.698081593
PENCOM,18,1.887775151
PENCOM,19,2.098659472
PENCOM,20,2.333101789
PENCOM,21,2.88639551
PENCOM,22,2.88639551
PENCOM,23,2.88639551
PENCOM,24,2.88639551
PENCOM,25,2.88639551
PENCOM,26,2.88639551
PENCOM,27,2.88639551
PENCOM,28,2.88639551
PENCOM,29,2.88639551
PENCOM,30,2.88639551
PENCOM,31,2.88639551
PENCOM,32,2.88639551
PENCOM,33,2.88639551
PENCOM,34,2.88639551
PENCOM,35,2.88639551
PENCOM,36,2.88639551
PENCOM,37,2.88639551
PENCOM,38,2.88639551
PENCOM,39,2.88639551
PENCOM,40,2.88639551
PENCOM,41,2.88639551
PENSIOEN,0,0.040719222
PENSIOEN,1,0.38263101
PENSIOEN,2,0.346803037
PENSIOEN,3,0.38554458
PENSIOEN,4,0.428613961
PENSIOEN,5,0.476494645
PENSIOEN,6,0.529724104
PENSIOEN,7,0.588899853
PENSIOEN,8,0.654686155
PENSIOEN,9,0.727821478
PENSIOEN,10,0.809126785
PENSIOEN,11,0.89951475
PENSIOEN,12,1.0
PENSIOEN,13,1.111710508
PENSIOEN,14,1.235900255
PENSIOEN,15,1.3739633
PENSIOEN,16,1.527449439
PENSIOEN,17,1.698081593
PENSIOEN,18,1.887775151
PENSIOEN,19,2.098659472
PENSIOEN,20,2.333101789
PENSIOEN,21,2.88639551
PENSIOEN,22,2.88639551
PENSIOEN,23,2.88639551
PENSIOEN,24,2.88639551
PENSIOEN,25,2.88639551
PENSIOEN,26,2.88639551
PENSIOEN,27,2.88639551
PENSIOEN,28,2.88639551
PENSIOEN,29,2.88639551
PENSIOEN,30,2.88639551
PENSIOEN,31,2.88639551
PENSIOEN,32,2.88639551
PENSIOEN,33,2.88639551
PENSIOEN,34,2.88639551
PENSIOEN,35,2.88639551
PENSIOEN,36,2.88639551
PENSIOEN,37,2.88639551
PENSIOEN,38,2.88639551
PENSIOEN,39,2.88639551
PENSIOEN,40,2.88639551
PENSIOEN,41,2.88639551
PENSIOENPLUS,0,0.040719222
PENSIOENPLUS,1,0.38263101
PENSIOENPLUS,2,0.346803037
PENSIOENPLUS,3,0.38554458
PENSIOENPLUS,4,0.428613961
PENSIOENPLUS,5,0.476494645
PENSIOENPLUS,6,0.529724104
PENSIOENPLUS,7,0.588899853
PENSIOENPLUS,8,0.654686155
PENSIOENPLUS,9,0.727821478
PENSIOENPLUS,10,0.809126785
PENSIOENPLUS,11,0.89951475
PENSIOENPLUS,12,1.0
PENSIOENPLUS,13,1.111710508
PENSIOENPLUS,14,1.235900255
PENSIOENPLUS,15,1.3739633
PENSIOENPLUS,16,1.527449439
PENSIOENPLUS,17,1.698081593
PENSIOENPLUS,18,1.887775151
PENSIOENPLUS,19,2.098659472
PENSIOENPLUS,20,2.333101789
PENSIOENPLUS,21,2.88639551
PENSIOENPLUS,22,2.88639551
PENSIOENPLUS,23,2.88639551
PENSIOENPLUS,24,2.88639551
PENSIOENPLUS,25,2.88639551
PENSIOENPLUS,26,2.88639551
PENSIOENPLUS,27,2.88639551
PENSIOENPLUS,28,2.88639551
PENSIOENPLUS,29,2.88639551
PENSIOENPLUS,30,2.88639551
PENSIOENPLUS,31,2.88639551
PENSIOENPLUS,32,2.88639551
PENSIOENPLUS,33,2.88639551
PENSIOENPLUS,34,2.88639551
PENSIOENPLUS,35,2.88639551
PENSIOENPLUS,36,2.88639551
PENSIOENPLUS,37,2.88639551
PENSIOENPLUS,38,2.88639551
PENSIOENPLUS,39,2.88639551
PENSIOENPLUS,40,2.88639551
PENSIOENPLUS,41,2.88639551
RISICO,0,0.0
RISICO,1,0.0
RISICO,2,0.0
RISICO,3,0.0
RISICO,4,0.0
RISICO,5,0.0
RISICO,6,0.0
RISICO,7,0.0
RISICO,8,0.0
RISICO,9,0.0
RISICO,10,0.0
RISICO,11,0.0
RISICO,12,0.0
RISICO,13,0.0
RISICO,14,0.0
RISICO,15,0.0
RISICO,16,0.0
RISICO,17,0.0
RISICO,18,0.0
RISICO,19,0.0
RISICO,20,0.0
RISICO,21,0.0
RISICO,22,0.0
RISICO,23,0.0
RISICO,24,0.0
RISICO,25,0.0
RISICO,26,0.0
RISICO,27,0.0
RISICO,28,0.0
RISICO,29,0.0
RISICO,30,0.0
RISICO,31,0.0
RISICO,32,0.0
RISICO,33,0.0
RISICO,34,0.0
RISICO,35,0.0
RISICO,36,0.0
RISICO,37,0.0
RISICO,38,0.0
RISICO,39,0.0
RISICO,40,0.0
RISICO,41,0.0
SALDO,0,0.040719222
SALDO,1,0.38263101
SALDO,2,0.346803037
SALDO,3,0.38554458
SALDO,4,0.428613961
SALDO,5,0.476494645
SALDO,6,0.529724104
SALDO,7,0.588899853
SALDO,8,0.654686155
SALDO,9,0.727821478
SALDO,10,0.809126785
SALDO,11,0.89951475
SALDO,12,1.0
SALDO,13,1.111710508
SALDO,14,1.235900255
SALDO,15,1.3739633
SALDO,16,1.527449439
SALDO,17,1.698081593
SALDO,18,1.887775151
SALDO,19,2.098659472
SALDO,20,2.333101789
SALDO,21,2.88639551
SALDO,22,2.88639551
SALDO,23,2.88639551
SALDO,24,2.88639551
SALDO,25,2.88639551
SALDO,26,2.88639551
SALDO,27,2.88639551
SALDO,28,2.88639551
SALDO,29,2.88639551
SALDO,30,2.88639551
SALDO,31,2.88639551
SALDO,32,2.88639551
SALDO,33,2.88639551
SALDO,34,2.88639551
SALDO,35,2.88639551
SALDO,36,2.88639551
SALDO,37,2.88639551
SALDO,38,2.88639551
SALDO,39,2.88639551
SALDO,40,2.88639551
SALDO,41,2.88639551
SCHAKELSPAAR,0,0.040719222
SCHAKELSPAAR,1,0.38263101
SCHAKELSPAAR,2,0.346803037
SCHAKELSPAAR,3,0.38554458
SCHAKELSPAAR,4,0.428613961
SCHAKELSPAAR,5,0.476494645
SCHAKELSPAAR,6,0.529724104
SCHAKELSPAAR,7,0.588899853
SCHAKELSPAAR,8,0.654686155
SCHAKELSPAAR,9,0.727821478
SCHAKELSPAAR,10,0.809126785
SCHAKELSPAAR,11,0.89951475
SCHAKELSPAAR,12,1.0
SCHAKELSPAAR,13,1.111710508
SCHAKELSPAAR,14,1.235900255
SCHAKELSPAAR,15,1.3739633
SCHAKELSPAAR,16,1.527449439
SCHAKELSPAAR,17,1.698081593
SCHAKELSPAAR,18,1.887775151
SCHAKELSPAAR,19,2.098659472
SCHAKELSPAAR,20,2.333101789
SCHAKELSPAAR,21,2.88639551
SCHAKELSPAAR,22,2.88639551
SCHAKELSPAAR,23,2.88639551
SCHAKELSPAAR,24,2.88639551
SCHAKELSPAAR,25,2.88639551
SCHAKELSPAAR,26,2.88639551
SCHAKELSPAAR,27,2.88639551
SCHAKELSPAAR,28,2.88639551
SCHAKELSPAAR,29,2.88639551
SCHAKELSPAAR,30,2.88639551
SCHAKELSPAAR,31,2.88639551
SCHAKELSPAAR,32,2.88639551
SCHAKELSPAAR,33,2.88639551
SCHAKELSPAAR,34,2.88639551
SCHAKELSPAAR,35,2.88639551
SCHAKELSPAAR,36,2.88639551
SCHAKELSPAAR,37,2.88639551
SCHAKELSPAAR,38,2.88639551
SCHAKELSPAAR,39,2.88639551
SCHAKELSPAAR,40,2.88639551
SCHAKELSPAAR,41,2.88639551
SH_1,0,1.0
SH_1,1,1.0
SH_1,2,1.0
SH_1,3,1.0
SH_1,4,1.0
SH_1,5,0.892648692
SH_1,6,0.952580186
SH_1,7,1.016535418
SH_1,8,1.084784536
SH_1,9,1.157615829
SH_1,10,1.235336938
SH_1,11,1.318276161
SH_1,12,1.406783836
SH_1,13,1.501233823
SH_1,14,1.602025083
SH_1,15,1.709583362
SH_1,16,1.824362991
SH_1,17,1.946848804
SH_1,18,2.077558185
SH_1,19,2.217043256
SH_1,20,2.365893208
SH_1,21,2.52473679
SH_1,22,2.694244963
SH_1,23,2.875133736
SH_1,24,3.068167191
SH_1,25,3.274160709
SH_1,26,3.493984415
SH_1,27,3.728566854
SH_1,28,3.978898911
SH_1,29,4.246037999
SH_1,30,4.531112525
SH_1,31,4.531112525
SH_1,32,4.531112525
SH_1,33,4.531112525
SH_1,34,4.531112525
SH_1,35,4.531112525
SH_1,36,4.531112525
SH_1,37,4.531112525
SH_1,38,4.531112525
SH_1,39,4.531112525
SH_1,40,4.531112525
SH_1,41,4.531112525
SH_2,0,0.040719222
SH_2,1,0.38263101
SH_2,2,0.346803037
SH_2,3,0.38554458
SH_2,4,0.428613961
SH_2,5,0.476494645
SH_2,6,0.529724104
SH_2,7,0.588899853
SH_2,8,0.654686155
SH_2,9,0.727821478
SH_2,10,0.809126785
SH_2,11,0.89951475
SH_2,12,1.0
SH_2,13,1.111710508
SH_2,14,1.235900255
SH_2,15,1.3739633
SH_2,16,1.527449439
SH_2,17,1.698081593
SH_2,18,1.887775151
SH_2,19,2.098659472
SH_2,20,2.333101789
SH_2,21,2.88639551
SH_2,22,2.88639551
SH_2,23,2.88639551
SH_2,24,2.88639551
SH_2,25,2.88639551
SH_2,26,2.88639551
SH_2,27,2.88639551
SH_2,28,2.88639551
SH_2,29,2.88639551
SH_2,30,2.88639551
SH_2,31,2.88639551
SH_2,32,2.88639551
SH_2,33,2.88639551
SH_2,34,2.88639551
SH_2,35,2.88639551
SH_2,36,2.88639551
SH_2,37,2.88639551
SH_2,38,2.88639551
SH_2,39,2.88639551
SH_2,40,2.88639551
SH_2,41,2.88639551
SH_3,0,0.0
SH_3,1,0.0
SH_3,2,0.0
SH_3,3,0.0
SH_3,4,0.0
SH_3,5,0.0
SH_3,6,0.0
SH_3,7,0.0
SH_3,8,0.0
SH_3,9,0.0
SH_3,10,0.0
SH_3,11,0.0
SH_3,12,0.0
SH_3,13,0.0
SH_3,14,0.0
SH_3,15,0.0
SH_3,16,0.0
SH_3,17,0.0
SH_3,18,0.0
SH_3,19,0.0
SH_3,20,0.0
SH_3,21,0.0
SH_3,22,0.0
SH_3,23,0.0
SH_3,24,0.0
SH_3,25,0.0
SH_3,26,0.0
SH_3,27,0.0
SH_3,28,0.0
SH_3,29,0.0
SH_3,30,0.0
SH_3,31,0.0
SH_3,32,0.0
SH_3,33,0.0
SH_3,34,0.0
SH_3,35,0.0
SH_3,36,0.0
SH_3,37,0.0
SH_3,38,0.0
SH_3,39,0.0
SH_3,40,0.0
SH_3,41,0.0
SH_4,0,0.0
SH_4,1,0.0
SH_4,2,0.0
SH_4,3,0.0
SH_4,4,0.0
SH_4,5,0.0
SH_4,6,0.0
SH_4,7,0.0
SH_4,8,0.0
SH_4,9,0.0
SH_4,10,0.0
SH_4,11,0.0
SH_4,12,0.0
SH_4,13,0.0
SH_4,14,0.0
SH_4,15,0.0
SH_4,16,0.0
SH_4,17,0.0
SH_4,18,0.0
SH_4,19,0.0
SH_4,20,0.0
SH_4,21,0.0
SH_4,22,0.0
SH_4,23,0.0
SH_4,24,0.0
SH_4,25,0.0
SH_4,26,0.0
SH_4,27,0.0
SH_4,28,0.0
SH_4,29,0.0
SH_4,30,0.0
SH_4,31,0.0
SH_4,32,0.0
SH_4,33,0.0
SH_4,34,0.0
SH_4,35,0.0
SH_4,36,0.0
SH_4,37,0.0
SH_4,38,0.0
SH_4,39,0.0
SH_4,40,0.0
SH_4,41,0.0
SH_5,0,0.040719222
SH_5,1,0.38263101
SH_5,2,0.346803037
SH_5,3,0.38554458
SH_5,4,0.428613961
SH_5,5,0.476494645
SH_5,6,0.529724104
SH_5,7,0.588899853
SH_5,8,0.654686155
SH_5,9,0.727821478
SH_5,10,0.809126785
SH_5,11,0.89951475
SH_5,12,1.0
SH_5,13,1.111710508
SH_5,14,1.235900255
SH_5,15,1.3739633
SH_5,16,1.527449439
SH_5,17,1.698081593
SH_5,18,1.887775151
SH_5,19,2.098659472
SH_5,20,2.333101789
SH_5,21,2.88639551
