prodboomcd,remaining_years,value
OVERIG_GELIJKBLIJVEND,7,1.0
OVERIG_GELIJKBLIJVEND,8,1.0
OVERIG_GELIJKBLIJVEND,9,1.0
OVERIG_GELIJKBLIJVEND,10,1.0
OVERIG_GELIJKBLIJVEND,11,1.0
OVERIG_GELIJKBLIJVEND,12,1.0
OVERIG_GELIJKBLIJVEND,13,1.0
OVERIG_GELIJKBLIJVEND,14,1.0
OVERIG_GELIJKBLIJVEND,15,1.0
OVERIG_GELIJKBLIJVEND,16,1.0
OVERIG_GELIJKBLIJVEND,17,1.0
OVERIG_GELIJKBLIJVEND,18,1.0
OVERIG_GELIJKBLIJVEND,19,1.0
OVERIG_GELIJKBLIJVEND,20,1.0
OVERIG_GELIJKBLIJVEND,21,1.0
OVERIG_GELIJKBLIJVEND,22,1.0
OVERIG_GELIJKBLIJVEND,23,1.0
OVERIG_GELIJKBLIJVEND,24,1.0
OVERIG_GELIJKBLIJVEND,25,1.0
OVERIG_GELIJKBLIJVEND,26,1.0
OVERIG_GELIJKBLIJVEND,27,1.0
OVERIG_GELIJKBLIJVEND,28,1.0
OVERIG_GELIJKBLIJVEND,29,1.0
OVERIG_GELIJKBLIJVEND,30,1.0
OVERIG_GELIJKBLIJVEND,31,1.0
OVERIG_STIJGEND,0,1.0
OVERIG_STIJGEND,1,1.0
OVERIG_STIJGEND,2,1.0
OVERIG_STIJGEND,3,1.0
OVERIG_STIJGEND,4,1.0
OVERIG_STIJGEND,5,1.0
OVERIG_STIJGEND,6,1.0
OVERIG_STIJGEND,7,1.0
OVERIG_STIJGEND,8,1.0
OVERIG_STIJGEND,9,1.0
OVERIG_STIJGEND,10,1.0
OVERIG_STIJGEND,11,1.0
OVERIG_STIJGEND,12,1.0
OVERIG_STIJGEND,13,1.0
OVERIG_STIJGEND,14,1.0
OVERIG_STIJGEND,15,1.0
OVERIG_STIJGEND,16,1.0
OVERIG_STIJGEND,17,1.0
OVERIG_STIJGEND,18,1.0
OVERIG_STIJGEND,19,1.0
OVERIG_STIJGEND,20,1.0
OVERIG_STIJGEND,21,1.0
OVERIG_STIJGEND,22,1.0
OVERIG_STIJGEND,23,1.0
OVERIG_STIJGEND,24,1.0
OVERIG_STIJGEND,25,1.0
OVERIG_STIJGEND,26,1.0
OVERIG_STIJGEND,27,1.0
OVERIG_STIJGEND,28,1.0
OVERIG_STIJGEND,29,1.0
OVERIG_STIJGEND,30,1.0
OVERIG_STIJGEND,31,1.0
PENCOM,0,1.0
PENCOM,1,1.0
PENCOM,2,1.0
PENCOM,3,1.0
PENCOM,4,1.0
PENCOM,5,1.0
PENCOM,6,1.0
PENCOM,7,1.0
PENCOM,8,1.0
PENCOM,9,1.0
PENCOM,10,1.0
PENCOM,11,1.0
PENCOM,12,1.0
PENCOM,13,1.0
PENCOM,14,1.0
PENCOM,15,1.0
PENCOM,16,1.0
PENCOM,17,1.0
PENCOM,18,1.0
PENCOM,19,1.0
PENCOM,20,1.0
PENCOM,21,1.0
PENCOM,22,1.0
PENCOM,23,1.0
PENCOM,24,1.0
PENCOM,25,1.0
PENCOM,26,1.0
PENCOM,27,1.0
PENCOM,28,1.0
PENCOM,29,1.0
PENCOM,30,1.0
PENCOM,31,1.0
PENSIOEN,0,1.0
PENSIOEN,1,1.0
PENSIOEN,2,1.0
PENSIOEN,3,1.0
PENSIOEN,4,1.0
PENSIOEN,5,1.0
PENSIOEN,6,1.0
PENSIOEN,7,1.0
PENSIOEN,8,1.0
PENSIOEN,9,1.0
PENSIOEN,10,1.0
PENSIOEN,11,1.0
PENSIOEN,12,1.0
PENSIOEN,13,1.0
PENSIOEN,14,1.0
PENSIOEN,15,1.0
PENSIOEN,16,1.0
PENSIOEN,17,1.0
PENSIOEN,18,1.0
PENSIOEN,19,1.0
PENSIOEN,20,1.0
PENSIOEN,21,1.0
PENSIOEN,22,1.0
PENSIOEN,23,1.0
PENSIOEN,24,1.0
PENSIOEN,25,1.0
PENSIOEN,26,1.0
PENSIOEN,27,1.0
PENSIOEN,28,1.0
PENSIOEN,29,1.0
PENSIOEN,30,1.0
PENSIOEN,31,1.0
PENSIOENPLUS,0,1.0
PENSIOENPLUS,1,1.0
PENSIOENPLUS,2,1.0
PENSIOENPLUS,3,1.0
PENSIOENPLUS,4,1.0
PENSIOENPLUS,5,1.0
PENSIOENPLUS,6,1.0
PENSIOENPLUS,7,1.0
PENSIOENPLUS,8,1.0
PENSIOENPLUS,9,1.0
PENSIOENPLUS,10,1.0
PENSIOENPLUS,11,1.0
PENSIOENPLUS,12,1.0
PENSIOENPLUS,13,1.0
PENSIOENPLUS,14,1.0
PENSIOENPLUS,15,1.0
PENSIOENPLUS,16,1.0
PENSIOENPLUS,17,1.0
PENSIOENPLUS,18,1.0
PENSIOENPLUS,19,1.0
PENSIOENPLUS,20,1.0
PENSIOENPLUS,21,1.0
PENSIOENPLUS,22,1.0
PENSIOENPLUS,23,1.0
PENSIOENPLUS,24,1.0
PENSIOENPLUS,25,1.0
PENSIOENPLUS,26,1.0
PENSIOENPLUS,27,1.0
PENSIOENPLUS,28,1.0
PENSIOENPLUS,29,1.0
PENSIOENPLUS,30,1.0
PENSIOENPLUS,31,1.0
RISICO,0,1.0
RISICO,1,1.0
RISICO,2,1.0
RISICO,3,1.0
RISICO,4,1.0
RISICO,5,1.0
RISICO,6,1.0
RISICO,7,1.0
RISICO,8,1.0
RISICO,9,1.0
RISICO,10,1.0
RISICO,11,1.0
RISICO,12,1.0
RISICO,13,1.0
RISICO,14,1.0
RISICO,15,1.0
RISICO,16,1.0
RISICO,17,1.0
RISICO,18,1.0
RISICO,19,1.0
RISICO,20,1.0
RISICO,21,1.0
RISICO,22,1.0
RISICO,23,1.0
RISICO,24,1.0
RISICO,25,1.0
RISICO,26,1.0
RISICO,27,1.0
RISICO,28,1.0
RISICO,29,1.0
RISICO,30,1.0
RISICO,31,1.0
SALDO,0,1.0
SALDO,1,1.0
SALDO,2,1.0
SALDO,3,1.0
SALDO,4,1.0
SALDO,5,1.0
SALDO,6,1.0
SALDO,7,1.0
SALDO,8,1.0
SALDO,9,1.0
SALDO,10,1.0
SALDO,11,1.0
SALDO,12,1.0
SALDO,13,1.0
SALDO,14,1.0
SALDO,15,1.0
SALDO,16,1.0
SALDO,17,1.0
SALDO,18,1.0
SALDO,19,1.0
SALDO,20,1.0
SALDO,21,1.0
SALDO,22,1.0
SALDO,23,1.0
SALDO,24,1.0
SALDO,25,1.0
SALDO,26,1.0
SALDO,27,1.0
SALDO,28,1.0
SALDO,29,1.0
SALDO,30,1.0
SALDO,31,1.0
SCHAKELSPAAR,0,1.0
SCHAKELSPAAR,1,1.0
SCHAKELSPAAR,2,1.0
SCHAKELSPAAR,3,1.0
SCHAKELSPAAR,4,1.0
SCHAKELSPAAR,5,1.0
SCHAKELSPAAR,6,1.0
SCHAKELSPAAR,7,1.0
SCHAKELSPAAR,8,1.0
SCHAKELSPAAR,9,1.0
SCHAKELSPAAR,10,1.0
SCHAKELSPAAR,11,1.0
SCHAKELSPAAR,12,1.0
SCHAKELSPAAR,13,1.0
SCHAKELSPAAR,14,1.0
SCHAKELSPAAR,15,1.0
SCHAKELSPAAR,16,1.0
SCHAKELSPAAR,17,1.0
SCHAKELSPAAR,18,1.0
SCHAKELSPAAR,19,1.0
SCHAKELSPAAR,20,1.0
SCHAKELSPAAR,21,1.0
SCHAKELSPAAR,22,1.0
SCHAKELSPAAR,23,1.0
SCHAKELSPAAR,24,1.0
SCHAKELSPAAR,25,1.0
SCHAKELSPAAR,26,1.0
SCHAKELSPAAR,27,1.0
SCHAKELSPAAR,28,1.0
SCHAKELSPAAR,29,1.0
SCHAKELSPAAR,30,1.0
SCHAKELSPAAR,31,1.0
SH_1,0,1.0
SH_1,1,1.0
SH_1,2,1.0
SH_1,3,1.0
SH_1,4,1.0
SH_1,5,1.0
SH_1,6,1.0
SH_1,7,1.0
SH_1,8,1.0
SH_1,9,1.0
SH_1,10,1.0
SH_1,11,1.0
SH_1,12,1.0
SH_1,13,1.0
SH_1,14,1.0
SH_1,15,1.0
SH_1,16,1.0
SH_1,17,1.0
SH_1,18,1.0
SH_1,19,1.0
SH_1,20,1.0
SH_1,21,1.0
SH_1,22,1.0
SH_1,23,1.0
SH_1,24,1.0
SH_1,25,1.0
SH_1,26,1.0
SH_1,27,1.0
SH_1,28,1.0
SH_1,29,1.0
SH_1,30,1.0
SH_1,31,1.0
SH_2,0,1.0
SH_2,1,1.0
SH_2,2,1.0
SH_2,3,1.0
SH_2,4,1.0
SH_2,5,1.0
SH_2,6,1.0
SH_2,7,1.0
SH_2,8,1.0
SH_2,9,1.0
SH_2,10,1.0
SH_2,11,1.0
SH_2,12,1.0
SH_2,13,1.0
SH_2,14,1.0
SH_2,15,1.0
SH_2,16,1.0
SH_2,17,1.0
SH_2,18,1.0
SH_2,19,1.0
SH_2,20,1.0
SH_2,21,1.0
SH_2,22,1.0
SH_2,23,1.0
SH_2,24,1.0
SH_2,25,1.0
SH_2,26,1.0
SH_2,27,1.0
SH_2,28,1.0
SH_2,29,1.0
SH_2,30,1.0
SH_2,31,1.0
SH_3,0,1.0
SH_3,1,1.0
SH_3,2,1.0
SH_3,3,1.0
SH_3,4,1.0
SH_3,5,1.0
SH_3,6,1.0
SH_3,7,1.0
SH_3,8,1.0
SH_3,9,1.0
SH_3,10,1.0
SH_3,11,1.0
SH_3,12,1.0
SH_3,13,1.0
SH_3,14,1.0
SH_3,15,1.0
SH_3,16,1.0
SH_3,17,1.0
SH_3,18,1.0
SH_3,19,1.0
SH_3,20,1.0
SH_3,21,1.0
SH_3,22,1.0
SH_3,23,1.0
SH_3,24,1.0
SH_3,25,1.0
SH_3,26,1.0
SH_3,27,1.0
SH_3,28,1.0
SH_3,29,1.0
SH_3,30,1.0
SH_3,31,1.0
SH_4,0,1.0
SH_4,1,1.0
SH_4,2,1.0
SH_4,3,1.0
SH_4,4,1.0
SH_4,5,1.0
SH_4,6,1.0
SH_4,7,1.0
SH_4,8,1.0
SH_4,9,1.0
SH_4,10,1.0
SH_4,11,1.0
SH_4,12,1.0
SH_4,13,1.0
SH_4,14,1.0
SH_4,15,1.0
SH_4,16,1.0
SH_4,17,1.0
SH_4,18,1.0
SH_4,19,1.0
SH_4,20,1.0
SH_4,21,1.0
SH_4,22,1.0
SH_4,23,1.0
SH_4,24,1.0
SH_4,25,1.0
SH_4,26,1.0
SH_4,27,1.0
SH_4,28,1.0
SH_4,29,1.0
SH_4,30,1.0
SH_4,31,1.0
SH_5,0,1.0
SH_5,1,1.0
SH_5,2,1.0
SH_5,3,1.0
SH_5,4,1.0
SH_5,5,1.0
SH_5,6,1.0
SH_5,7,1.0
SH_5,8,1.0
SH_5,9,1.0
SH_5,10,1.0
SH_5,11,1.0
SH_5,12,1.0
SH_5,13,1.0
SH_5,14,1.0
SH_5,15,1.0
SH_5,16,1.0
SH_5,17,1.0
SH_5,18,1.0
SH_5,19,1.0
SH_5,20,1.0
SH_5,21,1.0
SH_5,22,1.0
SH_5,23,1.0
SH_5,24,1.0
SH_5,25,1.0
SH_5,26,1.0
SH_5,27,1.0
SH_5,28,1.0
SH_5,29,1.0
SH_5,30,1.0
SH_5,31,1.0
SH_6,0,1.0
SH_6,1,1.0
SH_6,2,1.0
SH_6,3,1.0
SH_6,4,1.0
SH_6,5,1.0
SH_6,6,1.0
SH_6,7,1.0
SH_6,8,1.0
SH_6,9,1.0
SH_6,10,1.0
SH_6,11,1.0
SH_6,12,1.0
SH_6,13,1.0
SH_6,14,1.0
SH_6,15,1.0
SH_6,16,1.0
SH_6,17,1.0
SH_6,18,1.0
SH_6,19,1.0
SH_6,20,1.0
SH_6,21,1.0
SH_6,22,1.0
SH_6,23,1.0
SH_6,24,1.0
SH_6,25,1.0
SH_6,26,1.0
SH_6,27,1.0
SH_6,28,1.0
SH_6,29,1.0
SH_6,30,1.0
SH_6,31,1.0
SH_7,0,1.0
SH_7,1,1.0
SH_7,2,1.0
SH_7,3,1.0
SH_7,4,1.0
SH_7,5,1.0
SH_7,6,1.0
SH_7,7,1.0
SH_7,8,1.0
SH_7,9,1.0
SH_7,10,1.0
SH_7,11,1.0
SH_7,12,1.0
SH_7,13,1.0
SH_7,14,1.0
SH_7,15,1.0
SH_7,16,1.0
SH_7,17,1.0
SH_7,18,1.0
SH_7,19,1.0
SH_7,20,1.0
SH_7,21,1.0
SH_7,22,1.0
SH_7,23,1.0
SH_7,24,1.0
SH_7,25,1.0
SH_7,26,1.0
SH_7,27,1.0
SH_7,28,1.0
SH_7,29,1.0
SH_7,30,1.0
SH_7,31,1.0
SH_8,0,1.0
SH_8,1,1.0
SH_8,2,1.0
SH_8,3,1.0
SH_8,4,1.0
SH_8,5,1.0
SH_8,6,1.0
SH_8,7,1.0
SH_8,8,1.0
SH_8,9,1.0
SH_8,10,1.0
SH_8,11,1.0
SH_8,12,1.0
SH_8,13,1.0
SH_8,14,1.0
SH_8,15,1.0
SH_8,16,1.0
SH_8,17,1.0
SH_8,18,1.0
SH_8,19,1.0
SH_8,20,1.0
SH_8,21,1.0
SH_8,22,1.0
SH_8,23,1.0
SH_8,24,1.0
SH_8,25,1.0
SH_8,26,1.0
SH_8,27,1.0
SH_8,28,1.0
SH_8,29,1.0
SH_8,30,1.0
SH_8,31,1.0
SOLI,0,1.0
SOLI,1,1.0
SOLI,2,1.0
SOLI,3,1.0
SOLI,4,1.0
SOLI,5,1.0
SOLI,6,1.0
SOLI,7,1.0
SOLI,8,1.0
SOLI,9,1.0
SOLI,10,1.0
SOLI,11,1.0
SOLI,12,1.0
SOLI,13,1.0
SOLI,14,1.0
SOLI,15,1.0
SOLI,16,1.0
SOLI,17,1.0
SOLI,18,1.0
SOLI,19,1.0
SOLI,20,1.0
SOLI,21,1.0
SOLI,22,1.0
SOLI,23,1.0
SOLI,24,1.0
SOLI,25,1.0
SOLI,26,1.0
SOLI,27,1.0
SOLI,28,1.0
SOLI,29,1.0
SOLI,30,1.0
SOLI,31,1.0
SPAARPLUS,0,1.0
SPAARPLUS,1,1.0
SPAARPLUS,2,1.0
SPAARPLUS,3,1.0
SPAARPLUS,4,1.0
SPAARPLUS,5,1.0
SPAARPLUS,6,1.0
SPAARPLUS,7,1.0
SPAARPLUS,8,1.0
SPAARPLUS,9,1.0
SPAARPLUS,10,1.0
SPAARPLUS,11,1.0
SPAARPLUS,12,1.0
SPAARPLUS,13,1.0
SPAARPLUS,14,1.0
SPAARPLUS,15,1.0
SPAARPLUS,16,1.0
SPAARPLUS,17,1.0
SPAARPLUS,18,1.0
SPAARPLUS,19,1.0
SPAARPLUS,20,1.0
SPAARPLUS,21,1.0
SPAARPLUS,22,1.0
SPAARPLUS,23,1.0
SPAARPLUS,24,1.0
SPAARPLUS,25,1.0
SPAARPLUS,26,1.0
SPAARPLUS,27,1.0
SPAARPLUS,28,1.0
SPAARPLUS,29,1.0
SPAARPLUS,30,1.0
SPAARPLUS,31,1.0
STUDIEPLUS,0,1.0
STUDIEPLUS,1,1.0
STUDIEPLUS,2,1.0
STUDIEPLUS,3,1.0
STUDIEPLUS,4,1.0
STUDIEPLUS,5,1.0
STUDIEPLUS,6,1.0
STUDIEPLUS,7,1.0
STUDIEPLUS,8,1.0
STUDIEPLUS,9,1.0
STUDIEPLUS,10,1.0
STUDIEPLUS,11,1.0
STUDIEPLUS,12,1.0
STUDIEPLUS,13,1.0
STUDIEPLUS,14,1.0
STUDIEPLUS,15,1.0
STUDIEPLUS,16,1.0
STUDIEPLUS,17,1.0
STUDIEPLUS,18,1.0
STUDIEPLUS,19,1.0
STUDIEPLUS,20,1.0
STUDIEPLUS,21,1.0
STUDIEPLUS,22,1.0
STUDIEPLUS,23,1.0
STUDIEPLUS,24,1.0
STUDIEPLUS,25,1.0
STUDIEPLUS,26,1.0
STUDIEPLUS,27,1.0
STUDIEPLUS,28,1.0
STUDIEPLUS,29,1.0
STUDIEPLUS,30,1.0
STUDIEPLUS,31,1.0
TOEKOMSTPLAN,0,1.0
TOEKOMSTPLAN,1,1.0
TOEKOMSTPLAN,2,1.0
TOEKOMSTPLAN,3,1.0
TOEKOMSTPLAN,4,1.0
TOEKOMSTPLAN,5,1.0
TOEKOMSTPLAN,6,1.0
TOEKOMSTPLAN,7,1.0
TOEKOMSTPLAN,8,1.0
TOEKOMSTPLAN,9,1.0
TOEKOMSTPLAN,10,1.0
TOEKOMSTPLAN,11,1.0
TOEKOMSTPLAN,12,1.0
TOEKOMSTPLAN,13,1.0
TOEKOMSTPLAN,14,1.0
TOEKOMSTPLAN,15,1.0
TOEKOMSTPLAN,16,1.0
TOEKOMSTPLAN,17,1.0
TOEKOMSTPLAN,18,1.0
TOEKOMSTPLAN,19,1.0
TOEKOMSTPLAN,20,1.0
TOEKOMSTPLAN,21,1.0
TOEKOMSTPLAN,22,1.0
TOEKOMSTPLAN,23,1.0
TOEKOMSTPLAN,24,1.0
TOEKOMSTPLAN,25,1.0
TOEKOMSTPLAN,26,1.0
TOEKOMSTPLAN,27,1.0
TOEKOMSTPLAN,28,1.0
TOEKOMSTPLAN,29,1.0
TOEKOMSTPLAN,30,1.0
TOEKOMSTPLAN,31,1.0
USH,0,1.0
USH,1,1.0
USH,2,1.0
USH,3,1.0
USH,4,1.0
USH,5,1.0
USH,6,1.0
USH,7,1.0
USH,8,1.0
USH,9,1.0
USH,10,1.0
USH,11,1.0
USH,12,1.0
USH,13,1.0
USH,14,1.0
USH,15,1.0
USH,16,1.0
USH,17,1.0
USH,18,1.0
USH,19,1.0
USH,20,1.0
USH,21,1.0
USH,22,1.0
USH,23,1.0
USH,24,1.0
USH,25,1.0
USH,26,1.0
USH,27,1.0
USH,28,1.0
USH,29,1.0
USH,30,1.0
USH,31,1.0
V&B,0,1.0
V&B,1,1.0
V&B,2,1.0
V&B,3,1.0
V&B,4,1.0
V&B,5,1.0
V&B,6,1.0
V&B,7,1.0
V&B,8,1.0
V&B,9,1.0
V&B,10,1.0
V&B,11,1.0
V&B,12,1.0
V&B,13,1.0
V&B,14,1.0
V&B,15,1.0
V&B,16,1.0
V&B,17,1.0
V&B,18,1.0
V&B,19,1.0
V&B,20,1.0
V&B,21,1.0
V&B,22,1.0
V&B,23,1.0
V&B,24,1.0
V&B,25,1.0
V&B,26,1.0
V&B,27,1.0
V&B,28,1.0
V&B,29,1.0
V&B,30,1.0
V&B,31,1.0
VERMOGENSPLAN,0,1.0
VERMOGENSPLAN,1,1.0
VERMOGENSPLAN,2,1.0
VERMOGENSPLAN,3,1.0
VERMOGENSPLAN,4,1.0
VERMOGENSPLAN,5,1.0
VERMOGENSPLAN,6,1.0
VERMOGENSPLAN,7,1.0
VERMOGENSPLAN,8,1.0
VERMOGENSPLAN,9,1.0
VERMOGENSPLAN,10,1.0
VERMOGENSPLAN,11,1.0
VERMOGENSPLAN,12,1.0
VERMOGENSPLAN,13,1.0
VERMOGENSPLAN,14,1.0
VERMOGENSPLAN,15,1.0
VERMOGENSPLAN,16,1.0
VERMOGENSPLAN,17,1.0
VERMOGENSPLAN,18,1.0
VERMOGENSPLAN,19,1.0
VERMOGENSPLAN,20,1.0
VERMOGENSPLAN,21,1.0
VERMOGENSPLAN,22,1.0
VERMOGENSPLAN,23,1.0
VERMOGENSPLAN,24,1.0
VERMOGENSPLAN,25,1.0
VERMOGENSPLAN,26,1.0
VERMOGENSPLAN,27,1.0
VERMOGENSPLAN,28,1.0
VERMOGENSPLAN,29,1.0
VERMOGENSPLAN,30,1.0
VERMOGENSPLAN,31,1.0
Z_W_1,0,1.0
Z_W_1,1,1.0
Z_W_1,2,1.0
Z_W_1,3,1.0
Z_W_1,4,1.0
Z_W_1,5,1.0
Z_W_1,6,1.0
Z_W_1,7,1.0
Z_W_1,8,1.0
Z_W_1,9,1.0
Z_W_1,10,1.0
Z_W_1,11,1.0
Z_W_1,12,1.0
Z_W_1,13,1.0
Z_W_1,14,1.0
Z_W_1,15,1.0
Z_W_1,16,1.0
Z_W_1,17,1.0
Z_W_1,18,1.0
Z_W_1,19,1.0
Z_W_1,20,1.0
Z_W_1,21,1.0
Z_W_1,22,1.0
Z_W_1,23,1.0
Z_W_1,24,1.0
Z_W_1,25,1.0
Z_W_1,26,1.0
Z_W_1,27,1.0
Z_W_1,28,1.0
Z_W_1,29,1.0
Z_W_1,30,1.0
Z_W_1,31,1.0
Z_W_2,0,1.0
Z_W_2,1,1.0
Z_W_2,2,1.0
Z_W_2,3,1.0
Z_W_2,4,1.0
Z_W_2,5,1.0
Z_W_2,6,1.0
Z_W_2,7,1.0
Z_W_2,8,1.0
Z_W_2,9,1.0
Z_W_2,10,1.0
Z_W_2,11,1.0
Z_W_2,12,1.0
Z_W_2,13,1.0
Z_W_2,14,1.0
Z_W_2,15,1.0
Z_W_2,16,1.0
Z_W_2,17,1.0
Z_W_2,18,1.0
Z_W_2,19,1.0
Z_W_2,20,1.0
Z_W_2,21,1.0
Z_W_2,22,1.0
Z_W_2,23,1.0
Z_W_2,24,1.0
Z_W_2,25,1.0
Z_W_2,26,1.0
Z_W_2,27,1.0
Z_W_2,28,1.0
Z_W_2,29,1.0
Z_W_2,30,1.0
Z_W_2,31,1.0
Z_W_3,0,1.0
Z_W_3,1,1.0
Z_W_3,2,1.0
Z_W_3,3,1.0
Z_W_3,4,1.0
Z_W_3,5,1.0
Z_W_3,6,1.0
Z_W_3,7,1.0
Z_W_3,8,1.0
Z_W_3,9,1.0
Z_W_3,10,1.0
Z_W_3,11,1.0
Z_W_3,12,1.0
Z_W_3,13,1.0
Z_W_3,14,1.0
Z_W_3,15,1.0
Z_W_3,16,1.0
Z_W_3,17,1.0
Z_W_3,18,1.0
Z_W_3,19,1.0
Z_W_3,20,1.0
Z_W_3,21,1.0
Z_W_3,22,1.0
Z_W_3,23,1.0
Z_W_3,24,1.0
Z_W_3,25,1.0
Z_W_3,26,1.0
Z_W_3,27,1.0
Z_W_3,28,1.0
Z_W_3,29,1.0
Z_W_3,30,1.0
Z_W_3,31,1.0
Z_W_4,0,1.0
Z_W_4,1,1.0
Z_W_4,2,1.0
Z_W_4,3,1.0
Z_W_4,4,1.0
Z_W_4,5,1.0
Z_W_4,6,1.0
Z_W_4,7,1.0
Z_W_4,8,1.0
Z_W_4,9,1.0
Z_W_4,10,1.0
Z_W_4,11,1.0
Z_W_4,12,1.0
Z_W_4,13,1.0
Z_W_4,14,1.0
Z_W_4,15,1.0
Z_W_4,16,1.0
Z_W_4,17,1.0
Z_W_4,18,1.0
Z_W_4,19,1.0
Z_W_4,20,1.0
Z_W_4,21,1.0
Z_W_4,22,1.0
Z_W_4,23,1.0
Z_W_4,24,1.0
Z_W_4,25,1.0
Z_W_4,26,1.0
Z_W_4,27,1.0
Z_W_4,28,1.0
Z_W_4,29,1.0
Z_W_4,30,1.0
Z_W_4,31,1.0
Z_W_5,0,1.0
Z_W_5,1,1.0
Z_W_5,2,1.0
Z_W_5,3,1.0
Z_W_5,4,1.0
Z_W_5,5,1.0
Z_W_5,6,1.0
Z_W_5,7,1.0
Z_W_5,8,1.0
Z_W_5,9,1.0
Z_W_5,10,1.0
Z_W_5,11,1.0
Z_W_5,12,1.0
Z_W_5,13,1.0
Z_W_5,14,1.0
Z_W_5,15,1.0
Z_W_5,16,1.0
Z_W_5,17,1.0
Z_W_5,18,1.0
Z_W_5,19,1.0
Z_W_5,20,1.0
Z_W_5,21,1.0
Z_W_5,22,1.0
Z_W_5,23,1.0
Z_W_5,24,1.0
Z_W_5,25,1.0
Z_W_5,26,1.0
Z_W_5,27,1.0
Z_W_5,28,1.0
Z_W_5,29,1.0
Z_W_5,30,1.0
Z_W_5,31,1.0
Z_W_6,0,1.0
Z_W_6,1,1.0
Z_W_6,2,1.0
Z_W_6,3,1.0
Z_W_6,4,1.0
Z_W_6,5,1.0
Z_W_6,6,1.0
Z_W_6,7,1.0
Z_W_6,8,1.0
Z_W_6,9,1.0
Z_W_6,10,1.0
Z_W_6,11,1.0
Z_W_6,12,1.0
Z_W_6,13,1.0
Z_W_6,14,1.0
Z_W_6,15,1.0
Z_W_6,16,1.0
Z_W_6,17,1.0
Z_W_6,18,1.0
Z_W_6,19,1.0
Z_W_6,20,1.0
Z_W_6,21,1.0
Z_W_6,22,1.0
Z_W_6,23,1.0
Z_W_6,24,1.0
Z_W_6,25,1.0
Z_W_6,26,1.0
Z_W_6,27,1.0
Z_W_6,28,1.0
Z_W_6,29,1.0
Z_W_6,30,1.0
Z_W_6,31,1.0
Z_W_7,0,1.0
Z_W_7,1,1.0
Z_W_7,2,1.0
Z_W_7,3,1.0
Z_W_7,4,1.0
Z_W_7,5,1.0
Z_W_7,6,1.0
Z_W_7,7,1.0
Z_W_7,8,1.0
Z_W_7,9,1.0
Z_W_7,10,1.0
Z_W_7,11,1.0
Z_W_7,12,1.0
Z_W_7,13,1.0
Z_W_7,14,1.0
Z_W_7,15,1.0
Z_W_7,16,1.0
Z_W_7,17,1.0
Z_W_7,18,1.0
Z_W_7,19,1.0
Z_W_7,20,1.0
Z_W_7,21,1.0
Z_W_7,22,1.0
Z_W_7,23,1.0
Z_W_7,24,1.0
Z_W_7,25,1.0
Z_W_7,26,1.0
Z_W_7,27,1.0
Z_W_7,28,1.0
Z_W_7,29,1.0
Z_W_7,30,1.0
Z_W_7,31,1.0
Z_W_8,0,1.0
Z_W_8,1,1.0
Z_W_8,2,1.0
Z_W_8,3,1.0
Z_W_8,4,1.0
Z_W_8,5,1.0
Z_W_8,6,1.0
Z_W_8,7,1.0
Z_W_8,8,1.0
Z_W_8,9,1.0
Z_W_8,10,1.0
Z_W_8,11,1.0
Z_W_8,12,1.0
Z_W_8,13,1.0
Z_W_8,14,1.0
Z_W_8,15,1.0
Z_W_8,16,1.0
Z_W_8,17,1.0
Z_W_8,18,1.0
Z_W_8,19,1.0
Z_W_8,20,1.0
Z_W_8,21,1.0
Z_W_8,22,1.0
Z_W_8,23,1.0
Z_W_8,24,1.0
Z_W_8,25,1.0
Z_W_8,26,1.0
Z_W_8,27,1.0
Z_W_8,28,1.0
Z_W_8,29,1.0
Z_W_8,30,1.0
Z_W_8,31,1.0
